,o,h,l,c,stateFeature_0,stateFeature_1,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0,predValueAction_1,predValueAction_2,predValueAction_3,predValueAction_4
90,0.9976328182995947,0.9976328182995947,0.9934234222117664,0.9952035660987406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
91,0.9934924260132375,0.9950196338712789,0.9934924260132375,0.9950196338712789,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
92,0.9927943953374186,0.9927943953374186,0.9894617222071858,0.9909134784303624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
93,0.9900550247928289,0.9906667718174298,0.9883585780350277,0.9900590913181799,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
94,0.9898200162699925,0.9898200162699925,0.9877942039292538,0.9877942039292538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
95,0.9899655687577444,0.9918856969968879,0.9899655687577444,0.9912709262682636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
96,0.9900530054853456,0.9920965927094207,0.989952939920335,0.9920965927094207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
97,0.9927727190926641,0.9928886275400621,0.9915857309256,0.9926485412261625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
98,0.9936353758516573,0.9951637298463895,0.9936353758516573,0.9948205871712908,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
99,0.9955938799344539,0.9979452896419772,0.9940228892434584,0.9979452896419772,0.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,,,,,,
